q_Q1,q_Q2,q_Q3,q_Q4,q_Q5,q_Q6,q_Q7,q_Q8,q_Q9,q_Q10,q_Q11,q_Q12,q_Q13,q_Q14,q_Q15,q_Q16,q_Q17,q_Q18,q_Q19,q_Q20,m_score,m_gender,m_age,seconds_elapsed
5,4,3,3,4,3,2,3,3,3,2,5,4,2,4,4,4,4,4,4,74,2,16,152
4,5,4,2,5,5,2,3,5,4,4,4,1,2,1,4,4,4,3,4,60,1,41,161
5,5,2,2,5,1,1,4,2,2,1,5,5,2,5,2,1,5,5,4,88,1,39,107
4,4,1,2,4,1,1,4,1,3,1,4,5,2,4,3,1,5,5,4,83,1,25,129
3,3,4,5,4,5,5,4,5,3,2,1,2,3,1,4,2,5,3,1,47,2,1997,147
2,3,1,2,3,2,1,2,5,4,2,1,1,4,3,4,5,2,5,1,57,1,14,250
5,4,1,1,5,1,1,5,1,1,1,4,4,2,4,1,1,5,5,4,90,1,21,150
4,3,4,2,4,3,3,4,3,2,2,4,3,2,4,3,2,3,4,2,67,1,45,353
5,5,1,1,5,1,1,5,1,1,1,5,3,1,3,1,1,5,3,4,89,1,31,190
4,5,4,2,2,2,2,4,4,2,1,3,4,1,2,4,2,2,5,4,69,2,29,406
2,3,4,4,2,4,3,1,4,2,2,2,3,4,1,4,4,2,4,2,49,1,42,470
2,4,1,2,4,2,2,3,3,2,1,4,3,1,4,2,1,4,3,2,72,1,29,302
3,1,3,3,4,4,2,4,5,5,1,2,2,2,4,4,2,2,4,2,55,1,26,98
2,4,2,1,4,4,4,1,1,2,1,2,3,2,1,5,3,3,5,4,64,2,24,204
4,3,2,3,4,2,2,0,4,4,1,3,4,2,4,3,3,3,4,1,64,1,16,143
4,4,4,1,0,0,4,5,5,2,1,5,4,1,4,4,2,5,5,5,75,1,22,148
1,1,2,4,3,5,3,1,5,5,3,1,1,4,1,4,2,2,5,1,38,1,19,192
1,1,2,4,3,5,3,1,5,5,3,1,1,4,1,4,2,2,5,1,38,1,19,239
4,5,3,2,2,1,2,2,3,1,2,4,4,3,3,3,3,4,3,3,71,1,17,149
4,4,2,1,5,4,2,2,4,2,1,4,2,2,2,2,2,4,4,4,71,1,29,289
4,0,4,3,4,2,3,3,3,2,3,3,4,2,3,4,3,4,3,4,63,1,34,195
2,1,4,5,3,4,2,2,5,4,4,2,1,4,2,5,2,3,4,1,40,2,55,222
2,2,3,2,3,4,4,2,4,4,2,2,2,4,1,2,4,2,2,2,49,2,27,221
3,2,2,1,4,4,2,4,4,3,1,3,5,2,2,5,2,3,5,1,64,1,20,176
4,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,1,5,5,4,93,1,14,178
4,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,1,5,5,4,93,1,14,181
2,1,5,5,2,5,4,2,5,4,1,1,1,4,2,2,2,2,4,2,40,2,33,382
3,4,4,2,4,2,2,3,2,4,1,4,4,2,4,4,4,4,4,2,71,2,31,113
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,1,25,186
4,3,2,3,4,3,2,3,3,2,1,4,4,2,4,2,2,4,4,2,72,2,30,260
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,1,27,130
5,4,2,3,3,2,2,3,3,2,2,3,4,2,4,4,2,4,2,3,69,1,18,268
5,4,2,3,3,2,2,3,3,2,2,3,4,2,4,4,2,4,2,3,69,1,18,368
5,4,2,3,3,2,2,3,3,2,2,3,4,2,4,4,2,5,2,4,71,1,18,492
2,3,4,4,3,3,4,4,4,4,2,4,2,3,3,3,2,4,5,3,58,1,42,120
5,5,3,3,3,3,3,4,3,3,1,5,2,3,3,3,2,4,5,3,70,1,42,205
1,1,5,1,5,4,4,2,5,5,1,1,3,1,1,5,2,2,4,1,46,1,18,122
4,5,3,2,4,2,2,5,3,2,1,3,4,2,4,0,2,3,5,1,77,2,23,141
5,4,2,3,5,1,2,5,3,3,1,5,5,1,1,2,1,4,5,5,81,1,23,188
3,4,2,3,3,1,1,3,3,1,3,5,5,1,4,2,1,5,5,5,80,1,45,142
3,5,2,3,4,1,2,5,2,2,2,4,5,2,3,4,3,3,3,3,75,1,20,163
3,2,2,3,4,2,2,2,3,4,2,2,2,2,2,2,2,4,3,1,59,1,33,151
4,5,5,5,5,5,5,3,5,5,5,5,5,3,3,4,4,4,1,1,52,1,22,491
4,2,2,1,3,2,2,2,3,2,1,5,3,2,2,1,2,5,5,2,73,1,52,453
4,2,2,1,3,2,2,2,3,2,1,5,3,2,2,1,2,5,5,2,73,1,52,727
4,4,2,2,4,2,2,4,3,2,2,4,4,3,4,4,2,4,4,3,73,2,18,122
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,1,18,98
2,2,5,4,3,4,3,3,5,5,4,2,1,3,4,5,4,2,3,3,45,1,15,251
5,5,1,1,5,1,1,5,1,5,1,5,5,1,5,1,1,5,5,5,92,1,18,149
1,2,5,4,2,5,4,2,5,5,2,1,1,2,4,5,4,2,4,2,42,2,43,240
4,4,3,1,4,2,3,4,4,3,1,5,5,1,4,4,1,5,5,1,74,1,40,294
4,4,3,1,4,2,3,4,4,3,1,5,5,1,4,4,1,5,5,1,74,1,40,368
1,1,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,1,1,36,1,40,1307
2,1,5,4,4,2,2,3,5,5,1,2,3,2,4,2,1,4,5,1,56,2,32,252
1,2,2,4,4,4,4,2,4,4,2,2,2,3,2,4,4,2,4,2,50,2,35,182
4,2,3,1,2,2,2,2,5,2,3,4,3,3,4,2,3,4,5,1,65,2,23,146
4,2,4,4,2,4,3,2,4,1,2,4,3,1,5,2,2,4,5,2,64,1,62,206
2,2,3,2,3,3,5,4,5,4,2,2,3,2,2,2,3,3,4,3,57,2,53,2062
1,3,3,4,3,3,2,4,3,4,3,2,2,2,4,3,3,4,4,3,60,2,43,193
2,1,5,3,4,2,2,4,4,4,2,4,3,3,2,3,3,4,5,3,61,2,30,546
3,1,4,4,2,4,2,2,5,5,3,4,1,2,2,5,2,3,5,3,48,2,34,168
1,2,3,5,2,5,5,2,5,5,2,2,2,5,3,2,2,1,5,1,40,1,30,265
5,1,5,5,5,5,5,5,5,5,1,5,5,2,1,5,5,5,5,5,63,1,18,154
4,2,3,3,4,4,4,5,4,4,1,4,5,2,4,2,1,4,4,4,68,1,39,181
4,5,4,2,4,2,5,4,2,1,2,5,4,3,4,2,1,4,5,4,75,1,39,132
4,4,3,3,4,2,3,5,4,3,5,5,5,2,4,3,1,5,5,1,69,2,39,115
3,4,3,3,4,3,2,3,4,3,2,3,5,2,3,3,3,3,4,2,66,2,13,215
4,4,4,4,4,4,2,5,4,4,2,4,2,2,4,4,2,2,5,1,61,2,19,105
5,2,3,4,1,4,2,3,4,4,2,4,2,4,2,4,2,2,4,1,51,2,66,121
2,2,4,4,4,3,3,2,5,2,4,2,2,4,4,4,2,2,2,2,47,2,40,217
2,2,4,4,4,3,3,2,5,2,4,2,2,4,4,4,2,2,2,2,47,2,40,1497
2,2,4,4,4,3,3,2,5,2,4,2,2,4,4,4,2,2,2,2,47,2,40,1603
4,4,4,4,4,3,3,2,5,2,4,2,2,4,4,4,2,2,2,2,51,2,40,1679
4,4,5,2,4,2,2,4,4,3,2,5,4,2,4,4,1,4,4,3,69,2,48,281
5,5,5,3,5,5,5,1,5,5,2,2,1,2,2,4,2,2,4,1,48,2,46,218
4,5,4,1,1,1,1,4,4,3,1,2,2,3,3,1,1,4,4,1,66,2,60,207
1,2,2,3,2,3,2,1,1,1,1,5,2,1,5,1,1,5,5,3,71,1,27,332
4,2,4,1,4,2,1,5,4,3,1,4,4,2,4,3,1,4,5,1,71,1,20,444
5,3,1,2,2,1,1,4,1,3,1,2,4,1,4,2,1,5,5,2,78,1,27,153
3,2,2,2,5,4,2,4,5,5,2,3,3,3,3,4,1,3,3,5,60,2,20,163
4,4,2,1,4,2,1,3,2,2,1,4,4,2,2,2,2,4,5,5,80,1,16,179
3,2,2,1,4,4,2,4,4,3,1,3,5,2,2,1,2,3,5,1,68,1,20,82013
3,3,2,2,4,1,1,1,3,3,3,4,1,1,3,1,2,4,5,4,71,1,17,210
2,4,3,2,4,2,2,4,4,2,2,4,4,2,4,2,2,3,5,0,69,1,44,197
5,4,4,3,5,5,4,4,4,3,2,4,5,3,3,3,4,3,5,4,69,2,35,237
5,4,5,3,4,2,1,3,5,2,1,2,4,2,1,4,1,5,3,1,62,1,21,152
1,2,4,4,2,3,3,2,4,4,3,1,1,3,2,0,4,2,4,1,48,2,30,158
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,1,2,89,2,18,114
5,4,2,1,5,1,1,3,1,1,1,5,4,2,4,1,3,5,1,4,86,1,21,126
3,5,2,2,4,2,2,4,3,3,2,4,3,3,4,4,1,5,5,4,73,1,23,273
3,2,4,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,5,2,57,1,27,236
4,4,4,3,3,4,1,4,4,2,1,3,2,2,4,2,2,3,5,4,69,2,21,228
4,2,4,4,2,4,4,2,4,4,3,3,1,2,2,4,4,2,5,1,49,1,23,194
1,2,5,5,3,4,4,2,5,4,1,3,1,5,1,5,5,5,1,5,45,2,62,411
1,2,5,5,3,5,5,2,5,4,1,3,1,5,1,5,5,5,1,5,43,2,62,598
4,4,3,4,2,1,2,1,3,2,1,3,1,4,4,2,5,4,5,5,70,1,33,207
2,2,4,2,1,2,2,2,2,2,1,4,3,1,5,1,1,3,3,1,64,2,39,228
2,3,4,3,2,4,2,2,3,4,2,3,2,4,4,3,4,2,4,1,54,2,29,891
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,2,39,1101
1,1,5,5,1,4,4,1,5,5,3,2,1,4,1,5,3,1,1,1,28,1,53,1220
1,2,5,4,1,4,3,2,5,4,4,3,2,4,4,4,5,2,5,2,46,1,63,283
4,4,4,4,4,1,1,2,4,2,1,4,4,2,2,2,2,4,4,2,69,1,23,211
1,1,5,5,1,4,4,1,5,5,1,2,1,4,1,5,1,1,1,1,28,2,62,2592
3,4,3,3,2,3,2,2,4,4,2,4,4,1,4,3,2,3,5,1,63,2,54,306
2,1,3,4,3,4,3,3,4,4,2,4,2,3,3,3,2,2,5,2,53,1,38,242
1,2,4,4,2,5,5,2,5,4,3,2,1,3,1,3,5,2,1,1,38,2,40,96
3,2,2,4,4,4,4,4,5,5,3,5,2,3,3,4,1,3,5,4,56,1,45,220
2,1,5,5,1,3,3,2,5,5,3,3,3,3,4,5,3,4,3,3,46,2,35,173
3,4,4,4,3,4,4,3,5,2,2,2,1,3,1,2,2,5,4,1,53,2,23,155
4,4,2,2,4,2,2,4,3,2,2,5,4,3,4,2,2,4,4,3,76,1,23,134
2,4,1,2,4,4,2,1,5,4,1,4,4,5,4,2,2,2,4,1,60,1,30,312
2,2,3,5,2,1,2,1,4,4,2,2,2,4,3,2,2,2,5,1,51,2,41,447
3,3,3,3,3,4,2,2,4,4,4,2,4,3,2,3,2,2,5,3,55,2,14,240
4,2,3,2,2,5,4,2,4,4,1,4,4,2,4,5,4,2,5,1,58,1,20,196
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,4,91,1,22,142
5,5,2,2,0,2,2,5,1,1,1,5,5,3,5,2,5,5,5,4,87,2,26,136
1,1,1,3,4,4,2,2,5,4,2,4,2,4,3,4,2,4,4,5,57,1,44,151
4,4,4,3,3,2,1,4,2,2,2,5,4,4,3,2,2,4,5,4,74,1,17,295
4,4,2,4,4,1,1,4,4,2,3,4,4,2,3,3,2,4,2,2,69,1,32,250
5,5,3,2,4,2,1,4,1,2,3,5,4,1,4,2,1,5,5,3,82,2,15,226
4,4,1,3,4,2,1,4,4,2,2,5,5,2,2,4,4,4,5,2,76,2,16,195
5,4,4,2,4,3,3,4,5,2,1,3,1,0,4,4,1,4,4,1,65,2,23,337
3,4,4,3,3,4,2,4,3,4,2,4,4,3,3,3,2,4,4,2,63,1,21,243
2,4,2,4,4,4,2,2,5,4,2,4,4,4,4,4,2,4,5,1,59,2,44,201
5,3,3,1,5,1,2,2,2,2,2,5,5,2,5,1,3,5,3,3,82,1,24,175
5,3,5,1,5,5,3,2,4,1,2,2,5,2,3,2,2,4,2,2,64,2,23,650
5,5,2,1,0,4,2,5,2,2,1,5,4,2,5,2,2,5,3,3,78,1,21,129
4,3,4,1,3,2,2,2,3,4,1,5,4,2,4,2,2,2,4,3,69,1,17,128
5,5,5,3,4,1,1,1,4,2,1,5,2,2,4,4,2,4,5,4,72,1,20,192
5,5,1,1,4,1,1,2,1,2,1,5,4,1,5,2,1,5,5,1,85,3,21,144
4,5,4,4,2,3,1,2,4,2,1,4,4,3,3,1,2,4,4,4,69,2,19,84
4,5,3,2,4,1,4,3,3,3,1,5,4,2,4,3,4,4,3,3,75,1,20,221
4,4,5,4,3,4,4,2,4,4,2,4,4,3,3,4,4,2,5,3,58,1,21,137
5,5,2,1,5,1,1,1,1,1,1,5,3,2,5,5,2,3,5,0,78,2,42,162
1,1,2,4,3,4,2,2,5,5,1,2,2,4,1,2,4,1,5,1,48,1,39,354
3,2,3,4,3,2,3,3,3,4,2,4,2,3,2,3,2,4,4,2,58,1,54,184
3,4,2,5,5,3,2,2,4,2,2,2,4,4,2,2,2,4,4,4,64,1,20,162
3,2,4,5,2,3,2,1,4,2,3,2,2,4,3,5,5,4,3,1,50,2,19,126
3,2,2,4,4,2,2,2,4,2,1,4,2,2,4,2,2,4,5,2,67,1,20,157
2,2,4,4,3,4,3,2,4,4,3,2,2,4,3,4,3,3,4,1,47,2,47,226
4,3,2,2,2,2,1,1,4,5,2,1,1,3,2,2,4,1,4,1,55,1,18,190
2,4,1,2,1,2,2,1,3,4,2,2,1,1,3,1,3,2,5,1,61,1,18,172
2,4,2,3,3,2,2,2,4,4,2,3,4,2,4,4,3,3,4,1,62,2,34,244
5,4,3,4,3,2,3,4,3,3,2,3,4,4,4,4,3,2,4,3,65,1,19,143
4,4,2,2,5,2,2,5,4,2,1,4,2,2,2,4,2,4,5,2,72,2,30,140
4,2,5,4,4,2,2,4,5,4,4,2,1,4,5,5,4,2,4,4,55,1,21,589
2,2,2,2,3,4,2,4,5,3,2,4,3,2,4,4,2,3,5,2,62,1,33,475
4,4,2,3,4,2,2,4,3,2,2,4,4,2,4,1,3,4,5,4,79,1,21,117
3,4,4,4,4,2,2,2,5,4,4,4,4,2,3,2,2,3,1,1,56,2,58,296
5,1,1,1,5,1,2,4,1,2,1,5,1,1,2,1,1,5,5,5,82,1,24,208
3,4,4,4,4,2,2,2,5,4,4,4,4,2,3,2,2,3,1,1,56,2,58,1113
3,4,2,2,1,1,1,2,2,2,1,2,1,2,4,2,2,2,5,1,66,1,16,152
2,5,2,2,4,1,1,3,4,2,1,4,2,1,4,1,2,3,5,1,74,1,21,123
3,2,4,4,3,2,2,2,3,2,3,2,2,4,3,0,4,4,4,2,61,2,19,130
3,3,5,4,2,5,4,1,5,4,1,2,2,4,2,2,2,3,4,1,45,1,16,241
4,2,4,2,0,2,1,2,3,1,2,2,1,1,4,1,5,3,4,3,67,2,18,191
4,4,2,2,4,4,4,4,4,2,2,4,4,2,4,2,2,3,4,2,69,2,22,63
4,4,2,1,5,2,2,4,4,1,1,5,5,1,5,1,1,5,5,2,84,2,35,170
4,3,4,2,4,3,3,3,4,3,1,5,4,1,1,3,1,3,1,1,60,1,20,120
2,2,1,2,4,4,4,2,3,5,2,2,2,1,4,2,1,4,5,1,59,1,18,243
4,4,2,1,4,2,2,4,3,3,2,5,4,2,3,3,4,2,4,4,76,1,21,139
4,4,1,5,1,1,1,1,1,2,5,1,5,1,4,5,1,5,4,1,63,1,27,166
2,4,2,5,4,4,4,4,4,4,2,3,4,2,4,3,2,4,4,2,61,1,35,169
5,4,5,2,4,5,4,2,5,4,1,4,2,1,2,4,2,1,5,4,58,2,38,322
2,2,5,2,4,4,2,1,5,5,1,4,2,1,2,4,2,1,5,4,54,2,38,188
4,4,4,5,4,1,1,2,3,2,1,4,2,2,4,2,1,4,5,1,68,1,36,160
5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,4,5,5,5,5,93,2,38,184
4,4,1,5,1,1,1,1,1,2,5,1,5,1,4,5,1,5,4,1,63,1,27,6215
4,3,3,2,4,4,3,5,3,3,1,4,3,1,3,3,2,4,5,3,71,1,44,350
4,5,2,1,4,2,3,5,4,2,1,5,3,2,5,2,1,4,4,2,77,1,23,124
2,5,5,1,3,3,1,3,5,2,1,1,5,1,5,1,1,3,2,2,66,1,16,264
4,4,3,2,5,4,2,3,5,4,1,4,2,3,2,2,2,3,4,2,63,2,29,264
3,2,5,3,5,2,3,4,4,3,2,3,5,3,3,3,3,4,5,4,67,1,19,785
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,1,21,84
5,4,1,1,3,1,1,4,1,1,1,5,5,1,4,4,1,4,4,1,82,1,26,106
2,2,4,4,3,4,4,2,5,5,3,2,2,3,2,3,3,4,4,3,48,1,32,231
5,4,2,4,1,5,2,3,4,4,2,4,1,2,0,4,1,4,4,1,53,1,40,107
5,3,1,1,4,1,1,4,2,1,1,1,2,2,3,2,1,4,5,4,78,1,23,164
3,4,5,3,3,2,4,2,4,4,3,4,1,2,3,4,2,2,3,2,52,1,28,263
4,4,3,3,3,3,2,3,4,3,2,4,3,2,3,3,3,4,4,4,68,1,22,183
1,1,5,5,1,4,1,1,5,5,2,3,3,4,4,1,5,3,5,3,52,2,4,227
2,2,2,4,4,2,2,2,4,2,1,4,2,2,3,1,4,4,4,4,69,1,72,268
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,1,92,2,43,111
5,5,1,5,5,5,1,5,5,1,1,5,5,1,5,1,1,5,5,1,80,1,21,217
5,4,2,2,4,1,1,4,4,2,1,4,4,2,4,4,2,4,5,4,79,2,22,127
3,4,4,2,4,1,1,4,4,2,1,4,4,1,4,2,1,4,5,4,77,1,32,177
2,3,3,4,2,2,2,3,5,4,2,3,2,2,4,2,2,3,4,1,57,1,40,146
4,5,1,4,4,1,1,2,1,1,2,5,5,2,5,1,2,4,5,2,83,2,27,306
5,4,2,3,4,1,2,4,2,2,2,4,4,2,4,4,2,3,4,4,76,1,24,144
5,4,1,1,4,4,1,4,3,2,2,5,1,2,3,2,1,4,2,5,74,1,25,247
4,5,2,1,5,3,3,4,2,2,1,5,3,2,4,3,1,3,5,5,79,1,25,243
5,5,1,2,5,1,5,3,0,1,5,5,5,4,5,3,4,2,5,2,78,2,28,189
5,5,1,1,5,1,5,5,1,1,5,5,5,2,5,1,4,2,5,2,84,2,28,257
5,5,1,1,5,1,5,5,1,1,5,5,5,2,5,1,4,2,5,1,83,2,28,265
5,5,1,1,5,1,5,5,1,1,5,5,5,2,5,1,4,2,5,5,87,2,28,274
5,5,1,1,5,1,5,5,1,1,5,5,5,2,5,1,4,5,5,5,90,2,28,286
2,5,2,2,1,2,3,1,1,2,2,2,5,2,2,2,4,4,3,1,66,2,36,427
4,2,3,4,4,2,2,4,5,3,1,5,2,2,2,1,4,4,4,3,69,1,47,1916
3,3,2,3,4,2,2,3,4,4,2,5,4,2,4,4,1,4,5,5,70,1,36,301
4,3,3,4,3,3,2,3,3,2,2,4,2,1,4,2,2,4,4,2,67,1,26,159
4,3,2,3,4,2,3,2,3,2,1,3,2,2,3,2,1,4,5,3,68,1,32,286
4,3,3,2,4,2,2,3,3,4,2,5,2,4,4,2,2,4,4,3,68,1,53,223
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,5,5,5,5,100,1,32,825
4,3,2,2,4,2,2,2,2,2,2,5,4,2,4,2,5,4,5,3,79,1,53,707
5,2,1,2,5,1,1,4,4,1,1,3,5,1,5,1,1,5,5,2,83,1,23,449
3,4,3,3,3,4,4,4,0,3,1,4,3,1,3,3,2,4,4,5,71,2,29,156
5,4,1,2,4,2,1,5,2,2,2,5,4,1,3,1,1,4,4,4,83,1,23,239
3,3,2,2,2,2,2,3,2,2,2,5,3,2,3,2,2,2,4,3,69,1,27,157
3,4,4,2,5,2,2,5,4,1,1,4,5,3,4,2,1,3,5,3,75,1,33,148
4,4,1,1,1,1,1,5,4,2,1,4,5,2,4,1,1,5,5,3,81,1,21,138
5,1,5,2,1,5,5,5,5,5,1,5,5,1,4,5,1,1,5,2,55,1,18,178
3,2,4,4,4,3,2,1,5,3,2,5,4,2,4,3,2,4,4,2,61,1,27,197
5,2,3,2,4,5,5,3,5,4,2,5,4,2,2,4,4,4,5,4,64,1,39,241
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,5,92,1,16,181
4,2,2,2,3,2,1,2,4,4,4,2,1,2,5,5,2,4,5,1,59,2,23,120
2,4,4,2,2,3,2,4,4,4,2,4,2,4,4,4,2,4,4,2,59,2,16,125
4,4,4,1,4,1,1,5,2,2,2,5,4,2,4,2,2,4,5,5,83,2,16,197
1,3,4,2,3,4,1,4,5,3,2,3,1,1,1,4,3,2,5,1,55,1,25,326
5,3,2,2,5,2,2,2,4,3,1,5,3,1,4,2,1,3,5,4,75,1,21,240
4,4,4,3,3,2,2,2,4,2,2,3,2,3,4,2,2,4,4,4,66,2,20,130
4,4,2,2,3,4,4,2,2,3,2,3,3,2,4,2,1,2,5,3,65,1,14,191
4,5,2,2,5,4,1,2,2,4,2,5,5,2,4,1,1,4,5,4,78,1,70,121
2,4,4,3,2,2,1,1,5,3,1,4,1,3,4,4,3,3,5,1,58,2,37,93
3,2,3,4,4,2,2,2,4,4,1,5,3,2,3,4,2,4,5,1,62,2,41,319
5,4,3,1,5,1,1,2,4,4,1,3,4,1,4,1,1,4,5,1,75,2,24,230
5,3,4,1,5,3,3,4,5,2,1,3,1,1,3,2,1,5,5,4,71,1,20,317
4,2,1,1,5,1,1,2,2,2,1,3,4,1,3,1,1,4,5,3,79,1,19,161
4,4,3,3,4,3,2,3,4,3,3,4,4,2,4,1,2,3,5,1,68,1,27,93
3,3,5,1,5,1,1,5,3,3,1,5,5,1,3,5,1,5,5,1,74,1,23,491
4,3,5,1,4,2,5,5,2,5,1,4,5,2,3,2,1,4,5,5,72,2,25,289
4,3,1,5,2,4,1,5,4,5,3,1,1,3,3,1,1,4,5,1,57,1,20,326
4,5,3,1,5,3,1,4,3,3,1,2,5,1,5,4,1,4,5,3,77,1,22,115
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,1,92,1,23,310
5,5,3,2,2,2,2,4,1,1,1,5,5,1,5,3,1,5,5,5,85,1,28,189
4,3,2,2,5,1,1,4,1,4,1,5,4,1,4,2,1,4,5,2,80,1,20,123
5,3,3,1,5,1,1,4,2,2,1,5,5,2,4,1,1,4,4,4,84,1,24,152
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,64,1,24,38
5,5,1,1,5,1,1,5,1,5,1,5,1,5,5,5,1,5,5,5,80,1,24,151
5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,1,1,5,5,5,92,1,24,39
5,5,1,1,5,1,1,5,1,1,1,5,1,1,1,1,1,5,5,5,88,1,24,195
5,5,1,1,5,1,1,1,1,1,1,5,1,1,5,1,1,5,5,5,88,1,24,35
5,5,1,5,5,1,1,5,1,1,1,5,1,1,5,1,1,5,5,5,88,1,24,32
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,1,24,42
3,4,2,2,4,2,2,4,4,2,2,3,1,2,4,2,1,4,5,1,68,1,47,335
3,3,3,1,5,2,2,4,4,3,2,2,2,3,2,2,3,3,4,3,66,2,34,136
3,3,3,1,5,2,2,4,4,3,2,2,2,3,2,2,3,3,4,3,66,2,34,137
4,5,3,3,4,3,2,4,3,2,2,4,5,3,5,3,2,4,4,3,74,1,18,121
2,2,4,4,2,4,2,2,5,4,3,3,3,3,2,4,4,2,4,2,49,1,36,265
5,5,5,1,5,3,1,5,5,1,1,5,5,1,5,1,1,5,1,1,78,1,35,381
3,4,2,3,3,4,1,4,3,2,1,4,4,2,3,2,1,4,5,3,72,2,23,844
3,3,2,3,4,5,2,1,4,3,1,1,4,1,3,3,1,3,5,4,62,1,23,232
3,4,3,4,3,2,1,4,3,2,2,4,4,3,3,2,3,2,5,1,68,2,32,175
3,1,4,1,3,4,5,4,5,4,1,1,2,3,4,4,2,4,5,2,54,2,36,156
4,4,2,1,5,1,2,4,1,2,2,5,3,1,4,2,1,4,5,2,81,1,20,147
5,4,2,2,2,1,1,4,2,2,1,4,5,2,4,1,2,4,5,2,81,2,22,100
4,5,3,1,5,2,1,5,3,1,1,5,4,1,4,5,5,5,3,2,83,1,24,203
2,4,1,4,4,3,4,4,2,3,2,5,5,1,5,1,1,5,5,2,75,1,30,220
2,3,3,2,4,3,2,2,2,4,2,2,2,2,3,2,2,4,4,3,63,1,15,340
2,2,3,3,3,3,2,3,4,3,3,5,3,1,1,2,2,3,5,3,62,1,20,230
2,1,3,2,3,2,2,4,4,3,2,2,2,2,4,2,3,4,4,2,63,2,16,102
2,2,3,4,4,4,3,2,4,4,3,3,4,2,2,2,2,2,1,1,50,2,35,151
4,2,3,2,3,1,2,4,1,3,2,3,2,1,5,3,1,4,5,2,71,1,19,260
3,1,3,3,2,5,1,1,2,4,2,2,3,2,2,3,3,4,4,3,57,1,17,186
4,3,4,3,3,4,2,4,4,4,3,2,2,4,4,4,2,2,4,2,54,1,32,165
1,3,5,1,5,5,5,1,5,5,1,5,5,1,1,1,1,5,5,5,62,1,35,151
5,5,1,1,4,2,1,4,2,3,2,4,4,1,4,4,3,3,4,3,80,1,20,271
2,2,3,4,2,4,3,1,5,3,2,2,1,4,2,3,2,2,3,1,43,1,20,130
3,1,2,2,4,1,2,4,3,2,4,5,4,2,2,3,2,5,5,3,71,1,22,143
2,2,4,4,4,3,2,2,5,1,2,4,4,2,4,1,1,5,4,3,65,1,22,192
3,3,3,3,2,4,2,4,4,1,1,5,3,2,4,1,1,4,5,5,72,1,43,152
4,5,2,3,3,2,1,3,2,2,1,4,4,2,5,4,2,4,4,2,75,2,21,194
4,5,2,1,2,1,1,5,1,1,1,3,4,1,4,1,3,4,4,3,85,1,13,182
4,4,4,2,5,4,1,4,4,1,1,5,5,2,5,2,2,4,5,4,80,1,22,142
4,2,1,4,2,2,2,1,4,4,1,1,2,4,4,4,2,3,5,4,58,1,18,133
5,4,4,1,5,1,1,4,2,2,2,5,4,1,4,1,1,5,5,2,83,1,35,252
5,5,3,2,2,1,2,4,2,1,1,4,4,3,4,2,3,4,2,1,75,1,17,304
5,5,5,4,5,4,1,5,5,4,1,5,4,2,4,2,1,5,2,1,68,2,32,672
4,4,2,2,4,1,1,5,4,2,2,4,4,2,4,2,1,4,5,1,76,1,18,162
2,3,4,4,2,4,2,3,4,5,1,5,3,3,2,4,1,1,5,1,51,1,34,337
1,2,5,4,2,5,4,3,5,4,2,2,2,4,2,4,4,4,2,2,43,1,50,258
3,5,2,4,4,1,1,2,4,2,3,2,2,1,1,4,4,4,4,2,65,1,22,156
3,2,5,4,2,5,5,3,0,4,5,2,1,3,2,5,5,2,1,1,42,1,43,294
2,3,4,4,4,5,5,2,3,4,5,2,5,2,4,5,4,4,5,1,53,1,25,173
5,4,4,4,5,4,1,4,4,4,2,4,4,2,2,3,2,4,5,4,69,2,21,147
2,3,4,4,2,2,2,2,4,2,2,3,2,2,4,2,2,4,3,2,59,1,37,102
4,2,4,3,3,4,4,2,4,3,5,5,4,3,3,4,5,5,4,3,60,2,22,291
2,2,4,3,2,2,2,4,4,4,2,3,3,2,3,2,2,4,4,3,61,2,28,195
5,1,1,1,5,3,1,5,3,5,1,5,5,1,1,5,1,5,5,5,76,1,29,111
